Date,Analyst Ratings
2019-12-02,47.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,12.219999999999999
2019-12-07,14.569999999999999
2019-12-08,14.1
2019-12-09,0.0
2019-12-10,12.69
2019-12-11,12.219999999999999
2019-12-12,12.219999999999999
2019-12-13,0.0
2019-12-14,0.0
2019-12-15,0.0
2019-12-16,12.69
2019-12-17,12.69
2019-12-18,0.0
2019-12-19,25.38
2019-12-20,40.419999999999995
2019-12-21,15.04
2019-12-22,15.51
2019-12-23,13.629999999999999
2019-12-24,0.0
2019-12-25,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-28,0.0
2019-12-29,0.0
2019-12-30,0.0
2019-12-31,14.1
2020-01-01,0.0
2020-01-02,0.0
2020-01-03,29.24
2020-01-04,0.0
2020-01-05,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,28.38
2020-01-10,84.28
2020-01-11,31.82
2020-01-12,30.96
2020-01-13,51.6
2020-01-14,24.94
2020-01-15,26.66
2020-01-16,27.52
2020-01-17,56.76
2020-01-18,0.0
2020-01-19,30.96
2020-01-20,0.0
2020-01-21,27.52
2020-01-22,0.0
2020-01-23,55.9
2020-01-24,27.52
2020-01-25,0.0
2020-01-26,30.099999999999998
2020-01-27,25.8
2020-01-28,0.0
2020-01-29,82.56
2020-01-30,86.0
2020-01-31,28.38
2020-02-01,16.4
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,82.0
2020-02-05,34.44
2020-02-06,20.5
2020-02-07,21.32
2020-02-08,0.0
2020-02-09,16.4
2020-02-10,33.62
2020-02-11,19.68
2020-02-12,13.12
2020-02-13,20.5
2020-02-14,21.32
2020-02-15,16.4
2020-02-16,0.0
2020-02-17,28.7
2020-02-18,39.36
2020-02-19,46.739999999999995
2020-02-20,13.12
2020-02-21,13.12
2020-02-22,0.0
2020-02-23,31.979999999999997
2020-02-24,0.0
2020-02-25,19.68
2020-02-26,38.54
2020-02-27,19.68
2020-02-28,20.5
2020-02-29,15.579999999999998
2020-03-01,25.0
2020-03-02,21.0
2020-03-03,42.0
2020-03-04,63.0
2020-03-05,32.0
2020-03-06,0.0
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,21.0
2020-03-11,21.0
2020-03-12,20.0
2020-03-13,42.0
2020-03-14,25.0
2020-03-15,25.0
2020-03-16,21.0
2020-03-17,63.0
2020-03-18,21.0
2020-03-19,21.0
2020-03-20,31.0
2020-03-21,47.0
2020-03-22,24.0
2020-03-23,59.0
2020-03-24,52.0
2020-03-25,63.0
2020-03-26,53.0
2020-03-27,0.0
2020-03-28,23.0
2020-03-29,23.0
2020-03-30,100.0
2020-03-31,20.0
2020-04-01,0.0
2020-04-02,53.0
2020-04-03,0.0
2020-04-04,30.740000000000002
2020-04-05,0.0
2020-04-06,52.470000000000006
2020-04-07,27.03
2020-04-08,0.0
2020-04-09,0.0
